ID рейса;ID автомобиля;ID водителя;Дата начала рейса;Дата окончания рейса;Расстояние; Стоимость  
2502;673;2078;16.05.2023;18.08.2023;366; 7 615 р. 
2503;1150;2654;27.06.2023;13.07.2023;2478; 2 946 р. 
2504;1603;2413;25.07.2023;19.10.2023;2381; 3 396 р. 
2505;2677;2585;18.07.2023;31.07.2023;2068; 2 369 р. 
2506;2386;1556;11.05.2023;12.06.2023;514; 5 057 р. 
2507;1257;2300;19.11.2022;21.01.2023;582; 3 565 р. 
2508;1674;1933;05.05.2023;06.07.2023;520; 5 639 р. 
2509;1909;688;31.07.2023;29.08.2023;780; 1 540 р. 
2510;2219;2241;10.06.2023;16.07.2023;1066; 856 р. 
2511;2905;1301;19.11.2022;02.12.2022;1378; 5 230 р. 
2512;1033;128;20.07.2023;22.08.2023;792; 2 743 р. 
2513;2460;2833;31.03.2023;19.04.2023;2231; 9 820 р. 
2514;1964;2021;11.02.2023;30.03.2023;351; 340 р. 
2515;2166;2740;21.08.2022;01.11.2022;2031; 4 436 р. 
2516;213;709;09.01.2023;23.02.2023;1931; 6 120 р. 
2517;807;2095;08.01.2023;11.02.2023;237; 7 674 р. 
2518;1230;2240;05.06.2023;22.08.2023;1327; 195 р. 
2519;2199;1775;15.11.2022;12.02.2023;124; 7 218 р. 
2520;1597;683;24.07.2023;25.10.2023;2445; 7 738 р. 
2521;970;1883;01.01.2023;10.03.2023;1886; 4 171 р. 
2522;2824;2569;15.04.2023;06.06.2023;1456; 2 755 р. 
2523;1078;2180;17.11.2022;27.11.2022;2802; 6 346 р. 
2524;1375;1579;22.03.2023;22.05.2023;2076; 598 р. 
2525;48;126;07.05.2023;15.07.2023;1105; 3 545 р. 
2526;790;1600;09.08.2023;07.09.2023;1586; 4 490 р. 
2527;2706;2843;15.12.2022;12.03.2023;2466; 8 187 р. 
2528;504;2921;30.04.2023;01.06.2023;2566; 6 668 р. 
2529;1459;140;24.04.2023;03.07.2023;1714; 4 505 р. 
2530;952;2749;06.02.2023;15.05.2023;2641; 4 760 р. 
2531;2583;2145;06.04.2023;25.04.2023;952; 3 945 р. 
2532;830;163;20.01.2023;19.02.2023;2461; 4 247 р. 
2533;1244;2309;03.07.2023;25.07.2023;199; 2 331 р. 
2534;2587;1404;02.09.2022;21.09.2022;1624; 9 076 р. 
2535;1634;1792;28.10.2022;13.01.2023;332; 3 073 р. 
2536;1189;2847;27.02.2023;31.05.2023;2897; 3 920 р. 
2537;126;2757;19.02.2023;19.05.2023;90; 8 604 р. 
2538;404;2258;30.04.2023;09.06.2023;2970; 3 186 р. 
2539;2725;2099;13.06.2023;31.08.2023;1756; 6 335 р. 
2540;306;1453;02.10.2022;14.10.2022;1376; 339 р. 
2541;1168;2554;21.10.2022;24.12.2022;2086; 4 030 р. 
2542;1578;2500;09.03.2023;21.04.2023;1030; 2 373 р. 
2543;196;359;17.12.2022;11.02.2023;2777; 5 682 р. 
2544;2048;2830;02.02.2023;02.03.2023;2522; 5 237 р. 
2545;2392;106;21.07.2023;23.08.2023;1988; 3 739 р. 
2546;2998;2736;31.08.2022;29.09.2022;2262; 1 529 р. 
2547;1836;2395;04.05.2023;19.07.2023;619; 1 130 р. 
2548;2549;1572;19.09.2022;06.12.2022;2445; 5 906 р. 
2549;1203;2833;24.09.2022;27.11.2022;42; 5 628 р. 
2550;1221;967;01.06.2023;25.06.2023;288; 5 890 р. 
2551;123;2224;10.04.2023;16.06.2023;2610; 4 785 р. 
2552;1247;146;22.09.2022;13.11.2022;1477; 1 899 р. 
2553;273;827;14.04.2023;11.07.2023;345; 9 807 р. 
2554;1268;779;08.05.2023;05.06.2023;1594; 1 942 р. 
2555;700;1048;15.12.2022;12.03.2023;1656; 4 553 р. 
2556;2827;1590;20.11.2022;14.02.2023;2835; 5 455 р. 
2557;531;1441;13.04.2023;21.06.2023;1653; 5 438 р. 
2558;2422;2068;03.04.2023;16.05.2023;1793; 7 056 р. 
2559;190;2618;14.07.2023;19.10.2023;2454; 2 219 р. 
2560;860;1574;28.08.2022;07.09.2022;1930; 4 917 р. 
2561;2475;1609;22.01.2023;05.04.2023;711; 8 677 р. 
2562;1553;1285;09.02.2023;28.03.2023;1191; 3 967 р. 
2563;2884;114;29.12.2022;09.01.2023;1712; 474 р. 
2564;1928;1141;22.10.2022;24.12.2022;792; 5 092 р. 
2565;2994;1776;16.10.2022;18.12.2022;948; 719 р. 
2566;2795;2068;05.06.2023;07.07.2023;2651; 3 556 р. 
2567;2440;2952;21.01.2023;31.03.2023;791; 941 р. 
2568;2584;2930;08.12.2022;27.12.2022;2643; 4 056 р. 
2569;1009;2338;26.01.2023;11.02.2023;975; 9 012 р. 
2570;2132;199;07.02.2023;20.04.2023;2544; 4 474 р. 
2571;1757;2291;23.09.2022;17.12.2022;914; 4 498 р. 
2572;348;1830;06.05.2023;24.07.2023;2880; 7 418 р. 
2573;856;2782;09.03.2023;06.06.2023;572; 785 р. 
2574;237;204;08.03.2023;11.06.2023;2130; 3 098 р. 
2575;1914;1668;15.09.2022;15.12.2022;32; 1 828 р. 
2576;1926;1117;25.04.2023;16.07.2023;1181; 5 307 р. 
2577;2078;2839;26.11.2022;25.02.2023;1256; 8 005 р. 
2578;40;2442;21.09.2022;23.11.2022;2082; 7 697 р. 
2579;1165;2480;10.06.2023;26.06.2023;2161; 1 434 р. 
2580;1514;309;23.06.2023;11.08.2023;2420; 5 198 р. 
2581;103;742;31.05.2023;30.06.2023;2327; 4 664 р. 
2582;2528;1533;10.04.2023;04.06.2023;2843; 6 315 р. 
2583;1032;783;17.01.2023;08.02.2023;1920; 5 968 р. 
2584;495;733;03.11.2022;07.12.2022;987; 4 625 р. 
2585;806;1161;16.10.2022;24.12.2022;1936; 8 806 р. 
2586;2725;2530;22.05.2023;20.08.2023;1404; 4 966 р. 
2587;1752;2095;25.04.2023;10.07.2023;2833; 1 925 р. 
2588;976;756;28.10.2022;22.11.2022;1839; 8 457 р. 
2589;1553;1666;09.10.2022;27.11.2022;2199; 8 074 р. 
2590;1826;1260;24.10.2022;05.12.2022;2631; 6 448 р. 
2591;1321;1443;30.05.2023;22.06.2023;1679; 8 857 р. 
2592;2081;419;06.08.2023;05.10.2023;58; 3 052 р. 
2593;2326;142;27.11.2022;23.01.2023;166; 1 979 р. 
2594;1088;2315;28.07.2023;30.10.2023;1052; 587 р. 
2595;2454;1421;10.09.2022;20.10.2022;205; 275 р. 
2596;342;824;12.12.2022;03.03.2023;2332; 2 672 р. 
2597;1558;2530;02.04.2023;17.04.2023;1762; 5 972 р. 
2598;1602;2043;05.05.2023;08.08.2023;159; 4 343 р. 
2599;2550;2337;27.03.2023;27.06.2023;95; 8 233 р. 
2600;408;1392;10.09.2022;21.11.2022;1311; 1 191 р. 
2601;1811;2126;08.08.2023;04.11.2023;242; 2 674 р. 
2602;2281;1973;06.03.2023;11.04.2023;999; 7 277 р. 
2603;1593;155;16.10.2022;01.01.2023;2476; 8 248 р. 
2604;923;1845;07.02.2023;21.02.2023;2259; 830 р. 
2605;1223;2863;12.02.2023;27.03.2023;691; 7 009 р. 
2606;98;2386;08.02.2023;16.03.2023;592; 5 048 р. 
2607;1364;2069;04.08.2023;25.08.2023;97; 1 497 р. 
2608;2984;2030;30.01.2023;29.04.2023;2123; 5 175 р. 
2609;1228;105;22.04.2023;08.05.2023;726; 4 726 р. 
2610;1907;1359;31.01.2023;20.03.2023;2411; 3 922 р. 
2611;928;1268;31.10.2022;10.12.2022;2406; 5 183 р. 
2612;2517;533;29.06.2023;18.07.2023;1270; 9 284 р. 
2613;680;213;18.10.2022;29.12.2022;1146; 878 р. 
2614;286;1698;18.11.2022;15.01.2023;671; 2 042 р. 
2615;540;2428;21.11.2022;29.01.2023;2626; 211 р. 
2616;633;1484;20.04.2023;25.06.2023;1346; 2 040 р. 
2617;2018;2780;06.12.2022;02.03.2023;1842; 7 556 р. 
2618;1101;1633;11.05.2023;24.06.2023;1918; 2 364 р. 
2619;1463;2366;27.11.2022;07.12.2022;607; 6 799 р. 
2620;290;1876;12.05.2023;18.07.2023;2737; 9 161 р. 
2621;1160;2488;06.09.2022;17.09.2022;1155; 6 697 р. 
2622;724;1366;06.09.2022;03.11.2022;2429; 7 679 р. 
2623;1987;2798;29.06.2023;26.08.2023;1463; 876 р. 
2624;1985;2535;28.11.2022;28.01.2023;1853; 2 881 р. 
2625;266;781;16.02.2023;20.05.2023;474; 2 495 р. 
2626;1662;1192;22.08.2022;01.10.2022;1586; 1 636 р. 
2627;17;2052;24.02.2023;09.03.2023;1564; 5 072 р. 
2628;669;513;16.12.2022;13.01.2023;2928; 2 277 р. 
2629;2624;1534;25.11.2022;31.01.2023;2613; 6 680 р. 
2630;2775;1071;06.08.2023;25.10.2023;1275; 8 449 р. 
2631;453;1120;02.06.2023;13.07.2023;2720; 5 935 р. 
2632;1326;1406;08.12.2022;14.03.2023;802; 8 625 р. 
2633;2577;2393;05.04.2023;05.06.2023;1477; 5 724 р. 
2634;404;1775;16.06.2023;17.08.2023;2048; 2 051 р. 
2635;784;1265;14.02.2023;04.04.2023;960; 7 044 р. 
2636;1456;1539;20.02.2023;29.05.2023;1169; 9 227 р. 
2637;327;2069;01.01.2023;07.02.2023;2677; 7 149 р. 
2638;2638;1550;27.10.2022;26.11.2022;888; 2 081 р. 
2639;736;1606;03.08.2023;10.09.2023;2818; 9 579 р. 
2640;272;1053;11.07.2023;23.09.2023;1264; 188 р. 
2641;2237;1710;12.03.2023;12.04.2023;659; 4 208 р. 
2642;2276;1290;14.07.2023;28.09.2023;2002; 4 285 р. 
2643;111;2994;06.09.2022;10.12.2022;2826; 7 616 р. 
2644;1134;980;30.06.2023;26.08.2023;1304; 8 667 р. 
2645;2260;1577;26.02.2023;19.05.2023;351; 2 960 р. 
2646;1876;2446;17.04.2023;03.06.2023;344; 9 540 р. 
2647;2814;1978;13.10.2022;03.01.2023;2117; 7 987 р. 
2648;1562;2689;13.08.2023;20.09.2023;2969; 7 400 р. 
2649;171;2201;21.08.2022;29.11.2022;1450; 9 264 р. 
2650;1514;2926;04.01.2023;22.01.2023;2289; 1 008 р. 
2651;2704;868;27.08.2022;10.10.2022;1253; 5 048 р. 
2652;2709;488;04.12.2022;11.03.2023;419; 3 949 р. 
2653;1544;2054;17.01.2023;13.03.2023;1351; 8 245 р. 
2654;2773;944;10.12.2022;20.03.2023;642; 8 029 р. 
2655;1472;994;04.12.2022;24.01.2023;757; 8 673 р. 
2656;2840;457;21.10.2022;23.01.2023;2240; 5 083 р. 
2657;128;2368;21.04.2023;06.07.2023;1849; 2 926 р. 
2658;2149;478;04.11.2022;04.12.2022;1702; 3 310 р. 
2659;204;222;20.12.2022;26.03.2023;2458; 7 138 р. 
2660;746;1739;22.05.2023;24.06.2023;2786; 5 330 р. 
2661;710;1050;14.01.2023;06.04.2023;307; 4 623 р. 
2662;1412;1153;11.04.2023;07.07.2023;1351; 3 688 р. 
2663;5;2932;27.01.2023;14.03.2023;1851; 9 990 р. 
2664;2125;1854;30.01.2023;03.05.2023;736; 7 195 р. 
2665;2930;1033;19.06.2023;11.08.2023;983; 6 020 р. 
2666;1777;323;28.09.2022;15.12.2022;720; 5 642 р. 
2667;2974;620;15.10.2022;04.12.2022;1154; 6 369 р. 
2668;908;343;03.12.2022;02.01.2023;1123; 647 р. 
2669;332;1558;04.02.2023;08.04.2023;681; 6 512 р. 
2670;1484;2038;29.03.2023;04.06.2023;2539; 1 631 р. 
2671;1394;1330;25.01.2023;04.05.2023;370; 1 819 р. 
2672;2051;2421;21.12.2022;23.01.2023;1970; 7 970 р. 
2673;2095;2459;23.05.2023;20.06.2023;112; 1 175 р. 
2674;171;1292;15.07.2023;07.09.2023;918; 3 959 р. 
2675;459;1183;06.08.2023;02.09.2023;689; 4 862 р. 
2676;1240;2415;29.05.2023;02.09.2023;1410; 3 603 р. 
2677;243;2360;20.12.2022;03.03.2023;2650; 8 412 р. 
2678;971;135;15.09.2022;19.10.2022;214; 9 096 р. 
2679;2222;935;28.09.2022;23.11.2022;2594; 1 996 р. 
2680;104;2413;14.05.2023;18.07.2023;786; 4 653 р. 
2681;2922;1610;28.02.2023;17.04.2023;998; 6 359 р. 
2682;1359;2270;07.05.2023;11.07.2023;2239; 9 860 р. 
2683;692;305;20.12.2022;09.03.2023;493; 3 795 р. 
2684;2143;2246;08.12.2022;30.01.2023;2571; 8 482 р. 
2685;908;2487;11.07.2023;14.08.2023;392; 2 589 р. 
2686;1268;1749;26.02.2023;15.04.2023;455; 8 678 р. 
2687;310;1605;21.12.2022;21.01.2023;1721; 9 506 р. 
2688;2954;1819;20.07.2023;05.08.2023;68; 3 879 р. 
2689;2037;2457;20.01.2023;09.02.2023;2326; 7 045 р. 
2690;807;1431;22.12.2022;18.02.2023;373; 2 857 р. 
2691;497;2287;07.08.2023;23.09.2023;1818; 2 765 р. 
2692;2618;2012;01.08.2023;27.09.2023;1798; 6 980 р. 
2693;1389;1111;21.05.2023;28.07.2023;181; 865 р. 
2694;1040;2983;09.01.2023;05.03.2023;2952; 7 976 р. 
2695;563;837;03.12.2022;06.01.2023;1173; 6 967 р. 
2696;2423;606;14.04.2023;23.06.2023;580; 7 724 р. 
2697;719;658;29.05.2023;17.08.2023;1735; 9 984 р. 
2698;1431;890;22.01.2023;18.03.2023;1366; 8 281 р. 
2699;202;257;13.05.2023;26.07.2023;2465; 1 379 р. 
2700;2922;924;26.07.2023;09.08.2023;2281; 1 022 р. 
2701;967;440;01.08.2023;05.09.2023;146; 5 713 р. 
2702;869;664;15.07.2023;20.10.2023;2859; 777 р. 
2703;2799;2876;25.05.2023;26.07.2023;1304; 8 938 р. 
2704;230;890;03.02.2023;27.04.2023;2969; 9 429 р. 
2705;383;908;10.12.2022;29.01.2023;1623; 8 152 р. 
2706;1652;628;14.11.2022;29.12.2022;131; 4 525 р. 
2707;469;127;27.08.2022;01.12.2022;1515; 4 040 р. 
2708;2688;78;10.01.2023;05.02.2023;60; 5 495 р. 
2709;1411;1422;10.06.2023;14.07.2023;1393; 2 556 р. 
2710;507;1970;21.03.2023;18.06.2023;1303; 3 852 р. 
2711;2943;298;14.04.2023;05.05.2023;345; 5 535 р. 
2712;255;916;18.01.2023;28.03.2023;56; 6 451 р. 
2713;2916;45;10.09.2022;28.09.2022;1539; 2 568 р. 
2714;77;1334;10.10.2022;21.10.2022;1967; 6 574 р. 
2715;2552;266;20.12.2022;11.01.2023;139; 9 117 р. 
2716;2875;2449;02.02.2023;20.04.2023;554; 1 190 р. 
2717;1911;46;18.05.2023;24.07.2023;1377; 8 157 р. 
2718;505;895;19.02.2023;04.05.2023;1989; 2 591 р. 
2719;276;2736;09.08.2023;03.10.2023;1291; 8 580 р. 
2720;1563;1840;14.05.2023;22.07.2023;58; 4 362 р. 
2721;171;1969;17.11.2022;30.11.2022;2151; 3 631 р. 
2722;887;2675;24.08.2022;14.09.2022;2815; 6 358 р. 
2723;2052;1066;05.01.2023;17.02.2023;18; 5 112 р. 
2724;666;2006;02.11.2022;12.12.2022;924; 2 040 р. 
2725;2453;1473;20.12.2022;15.02.2023;2099; 5 709 р. 
2726;940;2300;18.07.2023;13.09.2023;2577; 6 025 р. 
2727;529;166;27.07.2023;08.08.2023;339; 6 006 р. 
2728;531;319;06.02.2023;24.03.2023;927; 8 103 р. 
2729;973;2885;29.01.2023;08.04.2023;395; 3 232 р. 
2730;378;1289;14.10.2022;02.11.2022;2300; 7 366 р. 
2731;1517;2469;21.01.2023;03.04.2023;1211; 701 р. 
2732;1199;1402;04.08.2023;04.11.2023;1678; 2 079 р. 
2733;2621;2139;02.07.2023;20.09.2023;2481; 4 509 р. 
2734;940;520;08.12.2022;06.03.2023;1376; 3 239 р. 
2735;2665;57;15.06.2023;28.08.2023;776; 2 929 р. 
2736;590;608;08.11.2022;20.11.2022;2073; 4 722 р. 
2737;2737;878;10.07.2023;30.07.2023;2685; 6 006 р. 
2738;1840;565;02.11.2022;14.01.2023;1887; 6 822 р. 
2739;2396;36;25.05.2023;23.06.2023;1065; 8 801 р. 
2740;2171;321;02.02.2023;27.04.2023;731; 4 519 р. 
2741;852;2174;19.03.2023;03.06.2023;1326; 4 320 р. 
2742;1029;2689;02.11.2022;16.01.2023;1582; 8 189 р. 
2743;1777;100;11.08.2023;16.11.2023;535; 8 643 р. 
2744;843;1004;31.10.2022;15.01.2023;232; 5 852 р. 
2745;2597;2572;18.03.2023;19.06.2023;281; 3 497 р. 
2746;97;2626;05.08.2023;04.11.2023;873; 270 р. 
2747;1870;1126;09.07.2023;14.10.2023;711; 7 473 р. 
2748;193;2218;18.06.2023;31.07.2023;384; 9 044 р. 
2749;2810;1717;19.12.2022;24.03.2023;2589; 1 513 р. 
2750;51;568;08.10.2022;12.12.2022;1492; 7 713 р. 
2751;2842;906;18.09.2022;20.10.2022;1628; 531 р. 
2752;72;2420;17.06.2023;08.07.2023;775; 7 564 р. 
2753;1261;2584;08.05.2023;26.07.2023;2734; 1 476 р. 
2754;1047;2417;23.07.2023;21.10.2023;1708; 8 363 р. 
2755;174;2281;21.01.2023;28.02.2023;1950; 351 р. 
2756;1034;492;11.10.2022;29.12.2022;708; 875 р. 
2757;2455;1105;13.10.2022;01.01.2023;2678; 3 273 р. 
2758;2520;1061;16.01.2023;26.01.2023;1678; 1 316 р. 
2759;2283;2136;08.04.2023;13.06.2023;1211; 7 025 р. 
2760;842;1324;13.05.2023;04.06.2023;2962; 4 338 р. 
2761;875;2350;01.01.2023;11.02.2023;269; 6 970 р. 
2762;683;1487;28.07.2023;05.10.2023;2232; 7 523 р. 
2763;411;1879;24.03.2023;17.04.2023;2241; 1 561 р. 
2764;2158;1708;07.05.2023;10.08.2023;1924; 4 646 р. 
2765;2859;681;22.06.2023;11.07.2023;2461; 5 439 р. 
2766;1885;1228;29.03.2023;21.05.2023;1300; 1 901 р. 
2767;1910;815;14.06.2023;05.09.2023;1816; 5 349 р. 
2768;958;1059;25.07.2023;29.09.2023;203; 337 р. 
2769;62;543;02.05.2023;22.07.2023;1172; 4 777 р. 
2770;527;1307;14.07.2023;26.09.2023;595; 6 173 р. 
2771;1153;2216;30.07.2023;10.09.2023;958; 3 619 р. 
2772;1476;7;11.03.2023;24.05.2023;705; 2 113 р. 
2773;83;2130;23.04.2023;13.07.2023;2311; 7 813 р. 
2774;508;2621;24.11.2022;19.12.2022;2597; 6 594 р. 
2775;437;2354;03.12.2022;08.03.2023;2290; 3 676 р. 
2776;2157;381;06.07.2023;04.08.2023;1522; 7 470 р. 
2777;2963;99;05.06.2023;03.07.2023;1661; 9 052 р. 
2778;48;2037;06.07.2023;29.09.2023;1315; 6 824 р. 
2779;1464;2635;05.10.2022;07.11.2022;42; 3 991 р. 
2780;1839;1404;20.03.2023;20.04.2023;1205; 9 232 р. 
2781;1221;2527;20.01.2023;23.03.2023;645; 7 613 р. 
2782;2158;620;09.01.2023;13.03.2023;1904; 8 122 р. 
2783;681;2836;24.11.2022;31.01.2023;2377; 8 005 р. 
2784;1229;2016;22.07.2023;23.08.2023;928; 2 446 р. 
2785;1454;1800;10.12.2022;05.01.2023;1871; 6 187 р. 
2786;2143;778;03.08.2023;21.08.2023;1479; 7 287 р. 
2787;88;2299;03.08.2023;04.09.2023;2167; 160 р. 
2788;1203;878;05.03.2023;22.03.2023;233; 1 568 р. 
2789;802;1255;06.10.2022;12.11.2022;2263; 4 191 р. 
2790;1703;2093;03.10.2022;23.11.2022;1047; 4 968 р. 
2791;1273;2243;18.04.2023;25.06.2023;1750; 5 183 р. 
2792;358;185;17.08.2022;22.11.2022;2916; 7 467 р. 
2793;2312;1738;07.05.2023;23.05.2023;157; 2 510 р. 
2794;2986;214;22.09.2022;25.10.2022;1307; 2 232 р. 
2795;1728;2210;27.03.2023;24.06.2023;673; 6 816 р. 
2796;1991;1553;11.10.2022;06.01.2023;1585; 9 455 р. 
2797;2342;516;31.12.2022;09.03.2023;2137; 6 521 р. 
2798;20;2323;30.08.2022;24.10.2022;1625; 9 304 р. 
2799;1600;2940;28.10.2022;15.11.2022;279; 8 799 р. 
2800;1247;1252;25.02.2023;26.04.2023;1141; 9 003 р. 
2801;194;1214;09.08.2023;19.10.2023;2295; 5 754 р. 
2802;1494;589;11.06.2023;06.08.2023;1755; 6 564 р. 
2803;351;912;19.08.2022;27.09.2022;1202; 783 р. 
2804;22;888;08.10.2022;25.11.2022;1135; 3 522 р. 
2805;1681;1352;10.01.2023;22.03.2023;1357; 9 774 р. 
2806;2267;2336;01.01.2023;09.03.2023;961; 2 244 р. 
2807;2387;1458;18.07.2023;05.09.2023;2124; 9 122 р. 
2808;6;2755;27.03.2023;03.07.2023;368; 5 815 р. 
2809;2049;1291;27.04.2023;15.07.2023;295; 4 860 р. 
2810;1808;907;27.10.2022;08.01.2023;924; 7 300 р. 
2811;2957;1890;08.12.2022;13.03.2023;2067; 3 625 р. 
2812;479;223;21.09.2022;14.12.2022;1498; 646 р. 
2813;1752;814;05.08.2023;28.08.2023;386; 6 118 р. 
2814;1592;266;04.03.2023;23.05.2023;2593; 6 561 р. 
2815;1362;671;13.09.2022;30.11.2022;2783; 6 899 р. 
2816;2879;937;24.06.2023;29.07.2023;207; 445 р. 
2817;2629;944;21.01.2023;19.04.2023;268; 7 347 р. 
2818;976;1452;20.09.2022;29.12.2022;1303; 8 543 р. 
2819;2306;605;17.03.2023;10.04.2023;2017; 1 747 р. 
2820;2973;1978;16.11.2022;29.01.2023;981; 9 315 р. 
2821;933;1525;18.05.2023;13.07.2023;2772; 8 650 р. 
2822;2228;2886;06.01.2023;27.02.2023;2913; 5 436 р. 
2823;1626;260;07.04.2023;05.07.2023;2617; 5 502 р. 
2824;1232;1518;17.12.2022;11.02.2023;542; 4 061 р. 
2825;2368;820;24.09.2022;13.10.2022;1202; 9 136 р. 
2826;426;2651;03.11.2022;25.12.2022;1182; 6 372 р. 
2827;2205;657;27.06.2023;03.10.2023;277; 1 668 р. 
2828;1886;2170;26.09.2022;08.10.2022;194; 1 476 р. 
2829;2716;1391;07.06.2023;14.09.2023;1021; 9 374 р. 
2830;2373;169;26.11.2022;10.12.2022;1616; 484 р. 
2831;2648;1122;06.05.2023;12.07.2023;197; 1 815 р. 
2832;2331;2977;28.01.2023;19.04.2023;785; 1 980 р. 
2833;141;2747;22.12.2022;11.03.2023;1440; 776 р. 
2834;1547;1307;10.07.2023;31.08.2023;1951; 5 152 р. 
2835;1519;347;05.11.2022;02.02.2023;27; 1 791 р. 
2836;504;2393;01.04.2023;21.04.2023;2577; 2 351 р. 
2837;2399;76;27.03.2023;24.05.2023;444; 5 624 р. 
2838;1897;1559;04.01.2023;06.02.2023;1322; 8 929 р. 
2839;761;981;09.01.2023;23.01.2023;2911; 1 255 р. 
2840;687;199;14.06.2023;08.09.2023;2292; 8 851 р. 
2841;2184;2953;22.11.2022;21.12.2022;50; 1 693 р. 
2842;2878;733;06.09.2022;22.10.2022;2693; 6 597 р. 
2843;1627;246;16.03.2023;06.06.2023;1203; 1 771 р. 
2844;2214;656;03.03.2023;13.04.2023;839; 5 384 р. 
2845;1234;297;13.12.2022;26.02.2023;1262; 4 657 р. 
2846;2680;2958;26.05.2023;04.08.2023;78; 4 471 р. 
2847;295;1781;23.11.2022;24.01.2023;2205; 268 р. 
2848;718;1910;30.09.2022;07.11.2022;2187; 4 839 р. 
2849;425;2876;31.01.2023;31.03.2023;559; 8 282 р. 
2850;832;817;03.02.2023;12.03.2023;1078; 3 091 р. 
2851;2591;310;12.07.2023;30.09.2023;347; 3 730 р. 
2852;853;2025;06.04.2023;10.06.2023;801; 4 923 р. 
2853;2794;2834;28.11.2022;17.12.2022;474; 7 083 р. 
2854;268;635;04.05.2023;23.05.2023;910; 7 678 р. 
2855;472;329;21.06.2023;19.08.2023;926; 925 р. 
2856;2785;1688;20.04.2023;18.05.2023;1923; 3 919 р. 
2857;1693;2967;18.12.2022;11.02.2023;1638; 8 981 р. 
2858;1020;1440;01.04.2023;28.05.2023;1915; 1 649 р. 
2859;1321;437;18.04.2023;14.06.2023;1690; 2 794 р. 
2860;1695;2720;23.09.2022;18.10.2022;927; 3 720 р. 
2861;439;2132;23.02.2023;11.03.2023;843; 8 566 р. 
2862;962;1184;20.03.2023;11.06.2023;906; 834 р. 
2863;424;1617;24.03.2023;27.06.2023;1593; 8 774 р. 
2864;1851;2351;26.06.2023;30.07.2023;2057; 5 392 р. 
2865;2063;746;25.02.2023;28.04.2023;807; 3 725 р. 
2866;1879;503;17.07.2023;03.08.2023;2563; 3 868 р. 
2867;1799;2140;29.09.2022;26.10.2022;2804; 7 930 р. 
2868;1198;1504;28.09.2022;12.10.2022;1433; 7 608 р. 
2869;468;1538;30.08.2022;16.11.2022;770; 7 599 р. 
2870;701;1998;09.06.2023;14.07.2023;1702; 7 876 р. 
2871;1110;849;22.01.2023;01.05.2023;38; 3 842 р. 
2872;2169;246;27.05.2023;20.08.2023;455; 6 676 р. 
2873;2697;2386;27.09.2022;23.10.2022;2004; 5 668 р. 
2874;2000;2849;08.11.2022;13.12.2022;2456; 8 869 р. 
2875;1054;1720;29.08.2022;02.12.2022;168; 2 846 р. 
2876;824;1551;05.01.2023;21.02.2023;1119; 9 473 р. 
2877;761;821;23.09.2022;30.12.2022;2464; 1 714 р. 
2878;1456;1886;06.07.2023;01.09.2023;2333; 2 785 р. 
2879;2470;212;14.11.2022;04.02.2023;2696; 1 204 р. 
2880;1090;94;27.06.2023;18.09.2023;2128; 5 250 р. 
2881;1729;1490;05.05.2023;20.05.2023;2655; 4 909 р. 
2882;2584;451;08.02.2023;05.03.2023;1396; 5 601 р. 
2883;2996;1194;12.04.2023;04.05.2023;7; 868 р. 
2884;2978;2510;13.02.2023;20.03.2023;980; 5 166 р. 
2885;2384;2184;01.09.2022;09.11.2022;2903; 6 187 р. 
2886;2769;1548;29.12.2022;26.03.2023;1566; 2 165 р. 
2887;725;551;08.01.2023;28.03.2023;1270; 264 р. 
2888;1743;742;10.09.2022;22.09.2022;1159; 2 391 р. 
2889;2083;1173;30.04.2023;20.07.2023;2943; 491 р. 
2890;2226;2893;24.12.2022;14.03.2023;2153; 7 678 р. 
2891;1389;2477;22.06.2023;11.09.2023;1110; 9 225 р. 
2892;288;1271;09.04.2023;04.05.2023;457; 7 794 р. 
2893;2020;902;21.10.2022;29.01.2023;2636; 1 650 р. 
2894;1398;1475;25.11.2022;15.02.2023;2958; 8 615 р. 
2895;2248;2940;19.12.2022;05.03.2023;994; 9 069 р. 
2896;2077;2474;11.11.2022;26.01.2023;2065; 9 999 р. 
2897;1047;579;16.10.2022;04.01.2023;2543; 9 922 р. 
2898;1289;60;23.04.2023;07.06.2023;551; 1 445 р. 
2899;2645;509;13.11.2022;09.01.2023;2422; 9 491 р. 
2900;2891;602;07.09.2022;20.10.2022;81; 7 872 р. 
2901;66;2535;08.12.2022;01.02.2023;718; 7 000 р. 
2902;723;1201;05.01.2023;31.01.2023;958; 9 376 р. 
2903;996;2731;02.05.2023;05.06.2023;1686; 2 983 р. 
2904;82;1207;22.10.2022;13.01.2023;247; 5 915 р. 
2905;2448;1366;19.10.2022;06.11.2022;903; 9 731 р. 
2906;290;2113;08.08.2023;24.09.2023;45; 8 411 р. 
2907;318;1485;09.10.2022;05.01.2023;560; 2 916 р. 
2908;2064;2605;18.09.2022;14.12.2022;1715; 7 021 р. 
2909;504;2896;02.11.2022;26.01.2023;2390; 8 041 р. 
2910;2264;1119;18.09.2022;18.12.2022;1859; 7 617 р. 
2911;2422;2134;22.02.2023;20.03.2023;1163; 3 162 р. 
2912;2491;2025;18.10.2022;24.01.2023;2703; 1 708 р. 
2913;443;2867;17.09.2022;16.10.2022;2814; 1 595 р. 
